,y_true_bool,y_predict_prob_0,y_predict_prob_1,y_true_binary,y_prediction
13954,False,0.76227695,0.23772308,0,0
13955,False,0.86166066,0.1383393,0,0
13956,False,0.669799,0.33020106,0,0
13957,False,0.710104,0.289896,0,0
13958,False,0.9628584,0.037141625,0,0
13959,False,0.8051452,0.19485486,0,0
13960,True,0.7930492,0.20695077,1,0
13961,False,0.6953099,0.30469012,0,0
13962,False,0.83435994,0.1656401,0,0
13963,False,0.8410986,0.15890141,0,0
13964,False,0.72974384,0.27025622,0,0
13965,False,0.7534963,0.24650368,0,0
13966,False,0.8488425,0.1511575,0,0
13967,False,0.78683156,0.21316844,0,0
13968,False,0.77409434,0.22590564,0,0
13969,False,0.9362924,0.06370758,0,0
13970,False,0.85834235,0.14165768,0,0
13971,False,0.79012847,0.20987156,0,0
13972,False,0.8557624,0.1442376,0,0
13973,False,0.79061055,0.20938948,0,0
13974,True,0.7986131,0.2013869,1,0
13975,False,0.80802745,0.19197251,0,0
13976,False,0.938311,0.061689056,0,0
13977,False,0.7551583,0.2448417,0,0
13978,False,0.8499086,0.15009138,0,0
13979,False,0.95801914,0.041980915,0,0
13980,False,0.9137149,0.08628511,0,0
13981,False,0.81204796,0.18795201,0,0
13982,False,0.768532,0.23146798,0,0
13983,False,0.7636538,0.23634617,0,0
13984,False,0.80797243,0.19202754,0,0
13985,False,0.7837554,0.2162446,0,0
13986,False,0.89769846,0.10230151,0,0
13987,False,0.78075755,0.21924247,0,0
13988,False,0.8218463,0.17815375,0,0
13989,False,0.80500996,0.19499004,0,0
13990,False,0.95947576,0.04052424,0,0
13991,False,0.8003744,0.19962558,0,0
13992,False,0.75625116,0.24374883,0,0
13993,False,0.92854536,0.07145466,0,0
13994,False,0.83338416,0.16661587,0,0
13995,False,0.82358295,0.17641707,0,0
13996,False,0.9130368,0.08696322,0,0
13997,False,0.84716856,0.15283142,0,0
13998,False,0.8839675,0.116032474,0,0
13999,False,0.7357679,0.26423213,0,0
14000,False,0.7867272,0.21327274,0,0
14001,False,0.8359863,0.16401361,0,0
14002,False,0.6691893,0.33081076,0,0
14003,True,0.60973835,0.39026162,1,0
14004,False,0.65756303,0.342437,0,0
14005,False,0.9555873,0.04441271,0,0
14006,False,0.8291041,0.17089583,0,0
14007,False,0.7410557,0.25894427,0,0
14008,False,0.79723644,0.2027636,0,0
14009,True,0.806665,0.19333492,1,0
14010,False,0.87655294,0.12344703,0,0
14011,False,0.676186,0.32381395,0,0
14012,False,0.82342196,0.17657802,0,0
14013,False,0.92362255,0.076377474,0,0
14014,False,0.9394281,0.060571976,0,0
14015,False,0.82644176,0.17355822,0,0
14016,False,0.84902513,0.15097488,0,0
14017,False,0.753979,0.24602093,0,0
14018,True,0.7903481,0.20965186,1,0
14019,False,0.8336402,0.16635983,0,0
14020,False,0.87833816,0.12166185,0,0
14021,False,0.8945211,0.105478875,0,0
14022,False,0.7689362,0.2310638,0,0
14023,True,0.49095258,0.5090474,1,1
14024,False,0.77978057,0.22021948,0,0
14025,False,0.85569793,0.14430204,0,0
14026,False,0.7218484,0.27815154,0,0
14027,False,0.7102589,0.28974113,0,0
14028,False,0.76187766,0.23812234,0,0
14029,False,0.85852814,0.14147186,0,0
14030,False,0.7184061,0.28159386,0,0
14031,False,0.8707516,0.12924835,0,0
14032,False,0.89124733,0.108752675,0,0
14033,False,0.7542954,0.24570459,0,0
14034,False,0.64026976,0.35973024,0,0
14035,False,0.783581,0.21641892,0,0
14036,False,0.8032712,0.19672884,0,0
14037,False,0.86553127,0.13446876,0,0
14038,False,0.8799522,0.12004784,0,0
14039,False,0.8532465,0.14675349,0,0
14040,False,0.79876,0.20123996,0,0
14041,False,0.8707305,0.12926948,0,0
14042,False,0.7733334,0.2266666,0,0
14043,False,0.86974454,0.1302554,0,0
14044,False,0.7767063,0.22329377,0,0
14045,False,0.85093075,0.14906928,0,0
14046,False,0.813228,0.18677196,0,0
14047,True,0.72023237,0.27976766,1,0
14048,True,0.50755936,0.49244064,1,0
14049,False,0.82293755,0.17706244,0,0
14050,False,0.7619875,0.23801251,0,0
14051,True,0.9769389,0.023061132,1,0
14052,False,0.7658102,0.23418984,0,0
14053,False,0.8231003,0.17689967,0,0
14054,False,0.7520986,0.2479014,0,0
14055,False,0.838963,0.16103698,0,0
14056,False,0.8276861,0.17231399,0,0
14057,True,0.7358911,0.2641089,1,0
14058,True,0.6991034,0.3008966,1,0
14059,False,0.77418864,0.22581132,0,0
14060,False,0.8371181,0.1628819,0,0
14061,False,0.6915198,0.30848023,0,0
14062,False,0.85066503,0.14933495,0,0
14063,False,0.76093125,0.2390688,0,0
14064,False,0.8291676,0.1708324,0,0
14065,False,0.84246063,0.15753941,0,0
14066,False,0.80807436,0.19192566,0,0
14067,False,0.858625,0.14137508,0,0
14068,False,0.84603876,0.15396121,0,0
14069,False,0.85725564,0.14274438,0,0
14070,False,0.717998,0.28200197,0,0
14071,False,0.8147576,0.18524241,0,0
14072,False,0.7873818,0.21261814,0,0
14073,False,0.7375038,0.2624962,0,0
14074,False,0.86862546,0.13137457,0,0
14075,False,0.7529124,0.24708761,0,0
14076,False,0.7791652,0.22083479,0,0
14077,False,0.75438714,0.24561283,0,0
14078,False,0.873099,0.12690096,0,0
14079,False,0.8370965,0.16290346,0,0
14080,False,0.8960756,0.10392443,0,0
14081,False,0.8477705,0.15222946,0,0
14082,False,0.93138766,0.068612345,0,0
14083,True,0.561047,0.438953,1,0
14084,False,0.7711369,0.22886312,0,0
14085,False,0.906455,0.09354501,0,0
14086,False,0.81920034,0.18079966,0,0
14087,False,0.6733257,0.32667428,0,0
14088,False,0.8253601,0.17463982,0,0
14089,False,0.84367776,0.15632223,0,0
14090,False,0.90411043,0.09588959,0,0
14091,False,0.7822118,0.21778828,0,0
14092,False,0.82911986,0.17088012,0,0
14093,False,0.7983511,0.20164886,0,0
14094,False,0.87129223,0.12870784,0,0
14095,True,0.599429,0.400571,1,0
14096,False,0.8187851,0.18121491,0,0
14097,True,0.7215161,0.27848393,1,0
14098,False,0.8372393,0.16276067,0,0
14099,False,0.9132604,0.08673962,0,0
14100,False,0.800326,0.19967403,0,0
14101,False,0.7444083,0.25559172,0,0
14102,False,0.7957622,0.20423783,0,0
14103,False,0.7601717,0.2398283,0,0
14104,False,0.80248934,0.1975107,0,0
14105,False,0.8109946,0.18900537,0,0
14106,False,0.7696387,0.23036128,0,0
14107,False,0.75944465,0.2405553,0,0
14108,False,0.93682235,0.06317765,0,0
14109,False,0.9077122,0.09228776,0,0
14110,False,0.89678466,0.103215285,0,0
14111,False,0.7869957,0.21300425,0,0
14112,True,0.83636534,0.16363463,1,0
14113,False,0.8440517,0.15594824,0,0
14114,False,0.8475475,0.15245247,0,0
14115,False,0.74436957,0.25563043,0,0
14116,False,0.9449075,0.05509251,0,0
14117,True,0.7850203,0.21497971,1,0
14118,True,0.59835315,0.40164685,1,0
14119,False,0.8414719,0.15852807,0,0
14120,False,0.8668741,0.13312589,0,0
14121,False,0.7735227,0.22647732,0,0
14122,False,0.82180667,0.17819329,0,0
14123,False,0.769093,0.23090696,0,0
14124,False,0.9110221,0.08897789,0,0
14125,False,0.71371067,0.28628936,0,0
14126,False,0.8447031,0.15529692,0,0
14127,True,0.66938305,0.33061692,1,0
14128,False,0.77013016,0.22986983,0,0
14129,True,0.68931085,0.3106892,1,0
14130,False,0.87759155,0.12240844,0,0
14131,False,0.7538937,0.24610628,0,0
14132,True,0.6247927,0.37520728,1,0
14133,False,0.7555979,0.24440207,0,0
14134,False,0.7875013,0.21249868,0,0
14135,False,0.8011268,0.19887318,0,0
14136,False,0.9186712,0.0813288,0,0
14137,False,0.8196213,0.18037863,0,0
14138,False,0.84957504,0.15042497,0,0
14139,False,0.9007524,0.09924765,0,0
14140,False,0.9450643,0.054935705,0,0
14141,False,0.80911654,0.19088341,0,0
14142,False,0.7220933,0.2779067,0,0
14143,False,0.9012074,0.09879254,0,0
14144,True,0.61493737,0.38506258,1,0
14145,False,0.82743204,0.17256793,0,0
14146,False,0.7462536,0.25374636,0,0
14147,False,0.9369679,0.06303205,0,0
14148,False,0.80544776,0.19455218,0,0
14149,False,0.800845,0.19915502,0,0
14150,False,0.79418224,0.20581777,0,0
14151,False,0.80714184,0.19285816,0,0
14152,False,0.8501853,0.14981475,0,0
14153,False,0.7714338,0.22856624,0,0
14154,False,0.72930974,0.27069032,0,0
14155,False,0.8712008,0.12879921,0,0
14156,False,0.7259943,0.27400568,0,0
14157,False,0.8452479,0.15475209,0,0
14158,False,0.87553376,0.124466285,0,0
14159,False,0.8614314,0.13856861,0,0
14160,False,0.85337734,0.14662267,0,0
14161,True,0.5987364,0.40126356,1,0
14162,True,0.6823355,0.31766453,1,0
14163,False,0.89389956,0.10610048,0,0
14164,False,0.8688515,0.13114849,0,0
14165,False,0.74415547,0.25584453,0,0
14166,False,0.79654694,0.20345305,0,0
14167,True,0.8332062,0.1667938,1,0
14168,False,0.7973405,0.20265953,0,0
14169,False,0.65585285,0.34414715,0,0
14170,False,0.80539113,0.19460888,0,0
14171,False,0.858677,0.14132296,0,0
14172,False,0.81606364,0.18393639,0,0
14173,False,0.8688639,0.13113613,0,0
14174,False,0.9027415,0.09725852,0,0
14175,False,0.66422546,0.3357746,0,0
14176,False,0.95214826,0.04785175,0,0
14177,False,0.81471515,0.18528484,0,0
14178,False,0.8768486,0.123151384,0,0
14179,False,0.79159725,0.20840278,0,0
14180,False,0.7285022,0.2714978,0,0
14181,False,0.8114826,0.18851738,0,0
14182,False,0.88118935,0.11881062,0,0
14183,True,0.69013166,0.30986837,1,0
14184,False,0.82945865,0.17054139,0,0
14185,False,0.8111636,0.18883635,0,0
14186,False,0.84515005,0.15484998,0,0
14187,False,0.9749674,0.025032625,0,0
14188,False,0.73234415,0.26765588,0,0
14189,False,0.7856712,0.21432884,0,0
14190,False,0.8191803,0.18081963,0,0
14191,False,0.85558987,0.14441015,0,0
14192,False,0.7374655,0.2625345,0,0
14193,False,0.7758556,0.22414437,0,0
14194,False,0.95024586,0.0497541,0,0
14195,False,0.7969493,0.20305066,0,0
14196,False,0.886503,0.113497026,0,0
14197,False,0.871335,0.12866497,0,0
14198,False,0.8758506,0.124149404,0,0
14199,False,0.7975545,0.20244548,0,0
14200,True,0.87316954,0.12683044,1,0
14201,False,0.77699107,0.2230089,0,0
14202,False,0.79033494,0.20966503,0,0
14203,False,0.8406591,0.15934093,0,0
14204,False,0.8042328,0.19576718,0,0
14205,False,0.7470676,0.2529325,0,0
14206,False,0.7610421,0.23895791,0,0
14207,False,0.88725364,0.112746306,0,0
14208,False,0.7335684,0.26643163,0,0
14209,True,0.58408207,0.4159179,1,0
14210,False,0.908034,0.091966026,0,0
14211,False,0.8474306,0.15256937,0,0
14212,False,0.78302,0.21697992,0,0
14213,True,0.65743595,0.34256402,1,0
14214,False,0.8481006,0.15189937,0,0
14215,False,0.7972397,0.20276032,0,0
14216,False,0.8279093,0.17209071,0,0
14217,False,0.7826315,0.2173685,0,0
14218,False,0.85254425,0.14745577,0,0
14219,False,0.6775698,0.32243022,0,0
14220,False,0.91319746,0.08680253,0,0
14221,False,0.89945096,0.100549005,0,0
14222,False,0.91902333,0.08097664,0,0
14223,False,0.91378146,0.08621853,0,0
14224,False,0.77874106,0.22125894,0,0
14225,False,0.9438451,0.05615499,0,0
14226,False,0.88120645,0.11879358,0,0
14227,True,0.7185449,0.2814551,1,0
14228,False,0.86069393,0.13930602,0,0
14229,False,0.77383107,0.22616896,0,0
14230,False,0.89393324,0.10606677,0,0
14231,False,0.8832546,0.116745375,0,0
14232,False,0.71947414,0.2805259,0,0
14233,False,0.8344818,0.16551825,0,0
14234,False,0.8249169,0.17508312,0,0
14235,False,0.6799503,0.3200497,0,0
14236,False,0.8250253,0.17497467,0,0
14237,False,0.93321145,0.066788584,0,0
14238,False,0.87098736,0.12901267,0,0
14239,False,0.83026457,0.16973543,0,0
14240,False,0.90637934,0.0936207,0,0
14241,False,0.7537772,0.24622281,0,0
14242,False,0.80963916,0.1903609,0,0
14243,True,0.53414047,0.4658595,1,0
14244,False,0.8300492,0.16995074,0,0
14245,True,0.5828837,0.41711628,1,0
14246,False,0.98129684,0.018703237,0,0
14247,True,0.8632629,0.13673706,1,0
14248,False,0.74667174,0.25332826,0,0
14249,False,0.87119424,0.12880574,0,0
14250,False,0.8477538,0.15224613,0,0
14251,False,0.8174857,0.18251432,0,0
14252,False,0.82966334,0.1703367,0,0
14253,False,0.9089848,0.09101525,0,0
14254,False,0.7495906,0.25040948,0,0
14255,False,0.86175984,0.13824022,0,0
14256,False,0.8338511,0.16614893,0,0
14257,False,0.84980345,0.15019651,0,0
14258,False,0.72510296,0.27489707,0,0
14259,False,0.8661338,0.13386622,0,0
14260,False,0.8184007,0.18159929,0,0
14261,False,0.85340035,0.14659967,0,0
14262,False,0.821466,0.17853403,0,0
14263,False,0.7284664,0.27153367,0,0
14264,False,0.8797179,0.12028207,0,0
14265,False,0.9506103,0.049389724,0,0
14266,True,0.738146,0.261854,1,0
14267,False,0.85943305,0.14056695,0,0
14268,False,0.9254893,0.0745107,0,0
14269,False,0.9264559,0.07354412,0,0
14270,False,0.9134883,0.086511664,0,0
14271,True,0.85915375,0.14084621,1,0
14272,False,0.8813117,0.11868826,0,0
14273,False,0.82845473,0.1715453,0,0
14274,False,0.84823954,0.15176046,0,0
14275,False,0.849274,0.15072599,0,0
14276,False,0.7791007,0.22089924,0,0
14277,False,0.91172683,0.08827313,0,0
14278,False,0.95588666,0.04411336,0,0
14279,True,0.6613736,0.33862635,1,0
14280,False,0.775214,0.22478598,0,0
14281,False,0.7726855,0.22731444,0,0
14282,False,0.92172945,0.07827054,0,0
14283,True,0.7013322,0.29866776,1,0
14284,False,0.7798457,0.22015424,0,0
14285,False,0.90650475,0.093495294,0,0
14286,True,0.9329937,0.06700631,1,0
14287,False,0.8207683,0.17923175,0,0
14288,False,0.82804805,0.17195196,0,0
14289,False,0.8237306,0.17626937,0,0
14290,False,0.91816056,0.08183946,0,0
14291,False,0.80875677,0.19124326,0,0
14292,False,0.78080994,0.21919003,0,0
14293,False,0.7542861,0.24571393,0,0
14294,False,0.6385178,0.3614822,0,0
14295,False,0.90043867,0.09956138,0,0
14296,False,0.8855586,0.11444135,0,0
14297,False,0.842532,0.15746807,0,0
14298,False,0.810375,0.18962504,0,0
14299,False,0.8860054,0.1139946,0,0
14300,False,0.8182452,0.18175483,0,0
14301,True,0.71063775,0.28936225,1,0
14302,False,0.9516533,0.04834671,0,0
14303,False,0.83380955,0.16619045,0,0
14304,False,0.733598,0.266402,0,0
14305,False,0.74832946,0.25167054,0,0
14306,False,0.75986844,0.24013153,0,0
14307,False,0.73832154,0.26167846,0,0
14308,True,0.45019728,0.5498027,1,1
14309,False,0.9946753,0.0053247423,0,0
14310,False,0.77331555,0.22668445,0,0
14311,False,0.81315106,0.18684888,0,0
14312,True,0.8042377,0.19576225,1,0
14313,False,0.7499123,0.25008765,0,0
14314,False,0.90577483,0.09422518,0,0
14315,False,0.9227863,0.077213705,0,0
14316,False,0.9058737,0.094126344,0,0
14317,False,0.765169,0.23483093,0,0
14318,False,0.7969662,0.20303376,0,0
14319,False,0.9051007,0.09489936,0,0
14320,True,0.84018147,0.15981849,1,0
14321,False,0.8011347,0.19886528,0,0
14322,False,0.8304823,0.16951773,0,0
14323,False,0.95048815,0.049511857,0,0
14324,False,0.8757041,0.12429584,0,0
14325,False,0.77842367,0.22157638,0,0
14326,False,0.79283875,0.20716125,0,0
14327,False,0.76897883,0.23102115,0,0
14328,False,0.9364379,0.0635621,0,0
14329,False,0.7449771,0.25502282,0,0
14330,True,0.7802111,0.2197889,1,0
14331,False,0.822579,0.17742103,0,0
14332,False,0.7890201,0.21097991,0,0
14333,False,0.9741193,0.025880719,0,0
14334,False,0.76315,0.23685001,0,0
14335,False,0.9942356,0.005764429,0,0
14336,True,0.73587966,0.2641203,1,0
14337,True,0.71359056,0.28640944,1,0
14338,False,0.85668886,0.14331111,0,0
14339,True,0.69284904,0.307151,1,0
14340,True,0.8890624,0.110937536,1,0
14341,False,0.8927401,0.10725997,0,0
14342,True,0.62220585,0.37779412,1,0
14343,False,0.89949197,0.100508004,0,0
14344,False,0.81945,0.18054998,0,0
14345,False,0.86609787,0.13390218,0,0
14346,False,0.83431995,0.1656801,0,0
14347,False,0.7806443,0.21935564,0,0
14348,False,0.76401937,0.2359806,0,0
14349,False,0.8220729,0.17792709,0,0
14350,True,0.6392381,0.3607619,1,0
14351,False,0.9140366,0.08596345,0,0
14352,False,0.9570341,0.042965904,0,0
14353,False,0.8957293,0.10427073,0,0
14354,True,0.7004799,0.29952005,1,0
14355,False,0.80857974,0.19142029,0,0
14356,False,0.70396817,0.29603183,0,0
14357,False,0.7196297,0.28037032,0,0
14358,False,0.77780867,0.22219132,0,0
14359,False,0.9315385,0.068461455,0,0
14360,False,0.80530137,0.19469865,0,0
14361,False,0.7410322,0.25896785,0,0
14362,False,0.91654605,0.083453976,0,0
14363,False,0.7602027,0.23979728,0,0
14364,False,0.86733276,0.13266723,0,0
14365,False,0.7741893,0.22581072,0,0
14366,False,0.7564576,0.2435424,0,0
14367,False,0.93669105,0.06330889,0,0
14368,False,0.7474222,0.2525778,0,0
14369,False,0.7940369,0.20596306,0,0
14370,False,0.81710464,0.18289536,0,0
14371,False,0.8376529,0.1623471,0,0
14372,True,0.7588074,0.24119255,1,0
14373,False,0.7714369,0.2285631,0,0
14374,False,0.75910497,0.24089506,0,0
14375,False,0.7099045,0.29009548,0,0
14376,False,0.76414424,0.23585579,0,0
14377,False,0.8627928,0.13720724,0,0
14378,True,0.62513775,0.37486222,1,0
14379,False,0.75752544,0.24247457,0,0
14380,False,0.7674039,0.23259607,0,0
14381,False,0.7977124,0.20228764,0,0
14382,False,0.8611326,0.13886735,0,0
14383,False,0.66999495,0.33000508,0,0
14384,False,0.7913741,0.20862594,0,0
14385,False,0.78838485,0.21161518,0,0
14386,False,0.9670144,0.032985657,0,0
14387,False,0.9136929,0.08630715,0,0
14388,False,0.895852,0.10414795,0,0
14389,True,0.7300847,0.26991522,1,0
14390,False,0.845371,0.15462899,0,0
14391,False,0.80449295,0.19550702,0,0
14392,False,0.87975,0.12025005,0,0
14393,False,0.65839773,0.34160227,0,0
14394,False,0.76026565,0.23973432,0,0
14395,True,0.6251219,0.37487817,1,0
14396,False,0.7576754,0.24232458,0,0
14397,False,0.70448583,0.2955142,0,0
14398,False,0.8325932,0.16740675,0,0
14399,False,0.8629989,0.13700113,0,0
14400,False,0.71162754,0.28837246,0,0
14401,True,0.8637682,0.13623181,1,0
14402,False,0.84480023,0.1551997,0,0
14403,False,0.79504913,0.20495088,0,0
14404,True,0.6558334,0.34416658,1,0
14405,False,0.67176497,0.328235,0,0
14406,False,0.9781026,0.021897346,0,0
14407,False,0.8381814,0.16181858,0,0
14408,False,0.75853497,0.24146506,0,0
14409,False,0.8340443,0.16595574,0,0
14410,False,0.96506274,0.034937225,0,0
14411,False,0.8693385,0.13066149,0,0
14412,False,0.9698415,0.03015851,0,0
14413,False,0.69670814,0.30329183,0,0
14414,False,0.66709054,0.33290946,0,0
14415,False,0.95154,0.048460074,0,0
14416,False,0.76011896,0.23988104,0,0
14417,False,0.7702036,0.22979634,0,0
14418,False,0.74676996,0.25323004,0,0
14419,False,0.7378901,0.26210982,0,0
14420,False,0.7449322,0.25506788,0,0
14421,True,0.7002954,0.29970464,1,0
14422,False,0.83389735,0.16610268,0,0
14423,False,0.85724145,0.14275856,0,0
14424,False,0.8841095,0.1158905,0,0
14425,False,0.86484194,0.13515803,0,0
14426,False,0.6723614,0.32763863,0,0
14427,False,0.78300494,0.21699512,0,0
14428,True,0.65610296,0.343897,1,0
14429,False,0.755617,0.244383,0,0
14430,False,0.8471792,0.1528208,0,0
14431,False,0.7407064,0.25929356,0,0
14432,True,0.67616105,0.32383895,1,0
14433,False,0.7707693,0.22923073,0,0
14434,False,0.7737627,0.22623734,0,0
14435,False,0.79536825,0.20463176,0,0
14436,False,0.80713123,0.19286877,0,0
14437,False,0.9725866,0.027413437,0,0
14438,False,0.9736182,0.02638179,0,0
14439,False,0.69082415,0.30917582,0,0
14440,False,0.8339548,0.16604514,0,0
14441,False,0.8411675,0.1588325,0,0
14442,False,0.86058956,0.13941045,0,0
14443,False,0.9662899,0.033710126,0,0
14444,False,0.8135849,0.1864151,0,0
14445,True,0.8491847,0.15081535,1,0
14446,False,0.77619153,0.22380842,0,0
14447,False,0.8053997,0.19460028,0,0
14448,False,0.7058473,0.29415268,0,0
14449,False,0.889454,0.11054595,0,0
14450,False,0.8801688,0.119831234,0,0
14451,False,0.82753116,0.17246886,0,0
14452,False,0.8173012,0.18269876,0,0
14453,False,0.7868845,0.2131155,0,0
14454,False,0.93695176,0.0630482,0,0
14455,True,0.7945801,0.20541988,1,0
14456,False,0.9005654,0.099434584,0,0
14457,False,0.81553036,0.18446966,0,0
14458,True,0.71457344,0.2854265,1,0
14459,False,0.7155251,0.28447494,0,0
14460,True,0.8375457,0.16245437,1,0
14461,False,0.8460476,0.15395242,0,0
14462,False,0.7989546,0.20104538,0,0
14463,False,0.7360677,0.26393232,0,0
14464,False,0.82893956,0.17106049,0,0
14465,False,0.77381593,0.2261841,0,0
14466,False,0.8104286,0.18957141,0,0
14467,False,0.8551335,0.14486648,0,0
14468,False,0.7766558,0.22334425,0,0
14469,False,0.8028484,0.19715162,0,0
14470,True,0.71084636,0.28915364,1,0
14471,False,0.7802944,0.21970555,0,0
14472,False,0.7752224,0.22477756,0,0
14473,False,0.7144663,0.2855337,0,0
14474,False,0.8829839,0.11701609,0,0
14475,False,0.8440767,0.15592335,0,0
14476,False,0.9758766,0.024123399,0,0
14477,False,0.7658298,0.23417021,0,0
14478,False,0.74312866,0.25687134,0,0
14479,False,0.6738283,0.3261717,0,0
14480,True,0.92826396,0.071736075,1,0
14481,False,0.780747,0.21925305,0,0
14482,False,0.894557,0.10544305,0,0
14483,False,0.8441091,0.15589082,0,0
14484,False,0.9334981,0.06650193,0,0
14485,True,0.7781762,0.2218238,1,0
14486,False,0.81701136,0.18298866,0,0
14487,False,0.9493364,0.05066358,0,0
14488,False,0.84884614,0.15115392,0,0
14489,False,0.839164,0.16083601,0,0
14490,False,0.79197216,0.20802784,0,0
14491,False,0.8953965,0.10460351,0,0
14492,False,0.75612986,0.24387014,0,0
14493,False,0.8261884,0.17381161,0,0
14494,False,0.7798852,0.22011484,0,0
14495,False,0.82681847,0.17318156,0,0
14496,False,0.85526097,0.14473909,0,0
14497,False,0.7660351,0.23396489,0,0
14498,False,0.7767227,0.22327727,0,0
14499,False,0.7655002,0.23449989,0,0
14500,False,0.813494,0.18650594,0,0
14501,True,0.73155695,0.26844302,1,0
14502,True,0.86217964,0.13782036,1,0
14503,False,0.8812473,0.1187527,0,0
14504,False,0.8450651,0.15493491,0,0
14505,False,0.8224013,0.17759874,0,0
14506,False,0.73071104,0.26928893,0,0
14507,False,0.70114404,0.29885596,0,0
14508,False,0.7522346,0.24776539,0,0
14509,False,0.84406286,0.15593715,0,0
14510,False,0.99064773,0.009352285,0,0
14511,False,0.80617,0.19383007,0,0
14512,False,0.9369985,0.063001595,0,0
14513,True,0.73286974,0.26713026,1,0
14514,False,0.92652506,0.07347493,0,0
14515,False,0.950395,0.04960505,0,0
14516,False,0.85149693,0.1485031,0,0
14517,False,0.89762914,0.1023709,0,0
14518,False,0.72541195,0.27458805,0,0
14519,False,0.81338924,0.18661071,0,0
14520,True,0.7800117,0.21998823,1,0
14521,False,0.61832744,0.38167256,0,0
14522,False,0.80493486,0.19506516,0,0
14523,False,0.9127782,0.087221734,0,0
14524,False,0.9183991,0.08160084,0,0
14525,False,0.81294215,0.18705782,0,0
14526,False,0.8545566,0.14544335,0,0
14527,False,0.7950101,0.20498994,0,0
14528,False,0.75886554,0.24113448,0,0
14529,False,0.9023444,0.09765559,0,0
14530,False,0.94827163,0.051728394,0,0
14531,False,0.7111246,0.2888754,0,0
14532,True,0.6038777,0.39612225,1,0
14533,False,0.7968092,0.20319076,0,0
14534,False,0.8348708,0.16512921,0,0
14535,False,0.84956306,0.1504369,0,0
14536,False,0.7567154,0.24328455,0,0
14537,False,0.8660814,0.13391864,0,0
14538,False,0.83519465,0.16480535,0,0
14539,False,0.73440015,0.26559982,0,0
14540,False,0.93198025,0.06801972,0,0
14541,False,0.80472046,0.19527958,0,0
14542,False,0.60878366,0.39121637,0,0
14543,False,0.8333625,0.1666375,0,0
14544,False,0.75355077,0.24644922,0,0
14545,True,0.7184879,0.28151205,1,0
14546,False,0.7145515,0.28544852,0,0
14547,False,0.77489233,0.2251076,0,0
14548,False,0.8369894,0.16301066,0,0
14549,False,0.8113695,0.18863052,0,0
14550,True,0.7386686,0.2613314,1,0
14551,False,0.969024,0.030976009,0,0
14552,False,0.72243947,0.27756053,0,0
14553,False,0.84074897,0.15925105,0,0
14554,False,0.7500942,0.24990578,0,0
14555,False,0.8013238,0.19867624,0,0
14556,False,0.7842962,0.21570376,0,0
14557,False,0.68288785,0.31711218,0,0
14558,True,0.3948306,0.60516936,1,1
14559,False,0.7421237,0.25787628,0,0
14560,False,0.7026125,0.29738748,0,0
14561,False,0.83902687,0.16097312,0,0
14562,False,0.9247535,0.075246476,0,0
14563,False,0.8164785,0.18352145,0,0
14564,False,0.8957915,0.104208544,0,0
14565,True,0.65817976,0.3418202,1,0
14566,False,0.6634665,0.33653343,0,0
14567,False,0.9641882,0.035811763,0,0
14568,False,0.835278,0.16472201,0,0
14569,False,0.804237,0.19576293,0,0
14570,False,0.80730474,0.19269527,0,0
14571,False,0.80711687,0.19288315,0,0
14572,False,0.827239,0.17276104,0,0
14573,False,0.9164248,0.0835752,0,0
14574,True,0.67362505,0.32637495,1,0
14575,False,0.79144084,0.20855914,0,0
14576,True,0.72969925,0.27030078,1,0
14577,False,0.9030496,0.09695046,0,0
14578,False,0.8702385,0.1297615,0,0
14579,False,0.89176464,0.10823534,0,0
14580,False,0.6925142,0.3074858,0,0
14581,False,0.8676983,0.13230166,0,0
14582,False,0.81132674,0.18867329,0,0
14583,True,0.8387137,0.16128628,1,0
14584,False,0.78260094,0.21739905,0,0
14585,False,0.8316387,0.16836126,0,0
14586,False,0.82134324,0.17865676,0,0
14587,False,0.8380417,0.1619583,0,0
14588,False,0.78091145,0.21908852,0,0
14589,False,0.8289461,0.17105393,0,0
14590,False,0.848887,0.15111302,0,0
14591,False,0.8842943,0.11570578,0,0
14592,True,0.7955,0.20449999,1,0
14593,False,0.88834685,0.1116531,0,0
14594,False,0.8085889,0.19141108,0,0
14595,False,0.70794797,0.29205203,0,0
14596,False,0.6744546,0.3255454,0,0
14597,False,0.9800212,0.019978797,0,0
14598,False,0.820997,0.17900303,0,0
14599,False,0.83946943,0.16053055,0,0
14600,False,0.81280816,0.18719186,0,0
14601,False,0.8572591,0.14274083,0,0
14602,False,0.7971422,0.20285784,0,0
14603,False,0.8070083,0.1929917,0,0
14604,False,0.81010264,0.18989734,0,0
14605,True,0.9229441,0.077055834,1,0
14606,False,0.8540079,0.1459921,0,0
14607,False,0.86053616,0.13946383,0,0
14608,False,0.8004733,0.19952673,0,0
14609,False,0.8780194,0.12198056,0,0
14610,False,0.78137344,0.21862651,0,0
14611,False,0.8901263,0.109873734,0,0
14612,False,0.79299104,0.20700893,0,0
14613,False,0.84915364,0.15084633,0,0
14614,False,0.7461488,0.2538512,0,0
14615,True,0.5046445,0.49535546,1,0
14616,False,0.85588014,0.14411989,0,0
14617,False,0.857057,0.14294305,0,0
14618,False,0.73568714,0.2643129,0,0
14619,False,0.65211844,0.3478815,0,0
14620,True,0.957509,0.04249105,1,0
